BehaviorSpace results (NetLogo 6.0.3),,,,
Rebellion.nlogo,,,,
experiment 13,,,,
05/23/2018 15:21:40:242 +1000,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,
,17,1,830,125
,18,1,829,125
,17,0,831,125
,18,0,830,125
,20,1,827,125
,19,0,829,125
,22,0,826,125
,21,0,827,125
,19,0,829,125
,21,0,827,125
,18,0,830,125
,19,0,829,125
,18,0,830,125
,19,1,828,125
,18,1,829,125
,19,0,829,125
,22,0,826,125
,15,0,833,125
,18,1,829,125
,19,0,829,125
,16,0,832,125
,17,1,830,125
,20,0,828,125
,22,1,825,125
,22,0,826,125
,20,0,828,125
,21,0,827,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,20,2,826,125
,13,1,834,125
,16,3,829,125
,18,0,830,125
,17,1,830,125
,20,0,828,125
,18,0,830,125
,18,0,830,125
,19,0,829,125
,21,1,826,125
,23,0,825,125
,19,0,829,125
,21,0,827,125
,20,0,828,125
,20,0,828,125
,19,0,829,125
,21,1,826,125
,19,0,829,125
,20,0,828,125
,20,0,828,125
,21,1,826,125
,13,0,835,125
,17,1,830,125
,18,0,830,125
,19,0,829,125
,18,1,829,125
,20,0,828,125
,18,0,830,125
,16,1,831,125
,16,1,831,125
,21,0,827,125
,17,1,830,125
,21,0,827,125
,22,0,826,125
,22,0,826,125
,13,0,835,125
,20,1,827,125
,20,0,828,125
,19,1,828,125
,18,0,830,125
,17,0,831,125
,17,1,830,125
,15,0,833,125
,17,1,830,125
,21,0,827,125
,22,0,826,125
,20,0,828,125
,13,1,834,125
,16,2,830,125
,19,1,828,125
,20,0,828,125
,20,0,828,125
,19,0,829,125
,21,0,827,125
,21,1,826,125
,19,0,829,125
,21,0,827,125
,19,0,829,125
,22,0,826,125
,19,0,829,125
,18,0,830,125
,22,1,825,125
,19,0,829,125
,18,0,830,125
,13,0,835,125
,20,0,828,125
,19,0,829,125
,19,0,829,125
,19,0,829,125
,22,0,826,125
,20,0,828,125
,20,0,828,125
,22,0,826,125
,20,0,828,125
,19,0,829,125
,19,0,829,125
,14,0,834,125
,20,1,827,125
,19,1,828,125
,16,0,832,125
,19,1,828,125
,22,0,826,125
,20,0,828,125
,19,0,829,125
,22,0,826,125
,21,0,827,125
,18,1,829,125
,15,2,831,125
,17,1,830,125
,18,0,830,125
,17,0,831,125
,20,0,828,125
,16,0,832,125
,18,0,830,125
,20,1,827,125
,21,0,827,125
,19,0,829,125
,18,0,830,125
,20,0,828,125
,21,1,826,125
,19,0,829,125
,20,0,828,125
,21,0,827,125
,18,0,830,125
,18,0,830,125
,18,0,830,125
,19,0,829,125
,17,0,831,125
,21,0,827,125
,18,0,830,125
,19,0,829,125
,20,0,828,125
,22,0,826,125
,19,0,829,125
,17,2,829,125
,19,0,829,125
,18,1,829,125
,18,1,829,125
,18,0,830,125
,19,1,828,125
,18,0,830,125
,21,0,827,125
,18,0,830,125
,21,1,826,125
,18,1,829,125
,21,0,827,125
,20,0,828,125
,19,1,828,125
,19,0,829,125
,18,0,830,125
,19,1,828,125
,21,0,827,125
,21,0,827,125
,18,0,830,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,20,0,828,125
,16,0,832,125
,17,0,831,125
,19,0,829,125
,18,0,830,125
,21,0,827,125
,20,0,828,125
,19,0,829,125
,22,0,826,125
,18,0,830,125
,17,0,831,125
,18,0,830,125
,17,1,830,125
,17,0,831,125
,18,1,829,125
,20,0,828,125
,19,2,827,125
,19,0,829,125
,19,1,828,125
,16,1,831,125
,16,1,831,125
,17,0,831,125
,22,0,826,125
,20,0,828,125
,18,0,830,125
,19,0,829,125
,20,0,828,125
,20,1,827,125
,19,0,829,125
,19,1,828,125
,20,0,828,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,17,3,828,125
,18,0,830,125
,19,1,828,125
,15,0,833,125
,21,0,827,125
,18,0,830,125
,19,1,828,125
,19,0,829,125
,20,0,828,125
,23,0,825,125
,21,0,827,125
,16,0,832,125
,16,0,832,125
,21,0,827,125
,20,0,828,125
,20,0,828,125
,20,0,828,125
,20,0,828,125
,21,0,827,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,19,0,829,125
,19,0,829,125
,20,0,828,125
,19,1,828,125
,20,0,828,125
,20,1,827,125
,17,0,831,125
,17,1,830,125
,20,1,827,125
,21,0,827,125
,20,0,828,125
,19,1,828,125
,20,1,827,125
,19,0,829,125
,17,0,831,125
,22,0,826,125
,22,0,826,125
,18,0,830,125
,17,0,831,125
,17,0,831,125
,21,1,826,125
,18,0,830,125
,19,0,829,125
,19,0,829,125
,17,1,830,125
,20,1,827,125
,20,0,828,125
,20,0,828,125
,19,1,828,125
,17,1,830,125
,18,1,829,125
,19,0,829,125
,19,0,829,125
,18,1,829,125
,19,0,829,125
,21,0,827,125
,14,0,834,125
,19,1,828,125
,19,1,828,125
,17,0,831,125
,20,1,827,125
,18,0,830,125
,19,1,828,125
,21,0,827,125
,16,0,832,125
,15,0,833,125
,21,0,827,125
,20,0,828,125
,20,0,828,125
,18,0,830,125
,23,0,825,125
,17,0,831,125
,21,1,826,125
,20,0,828,125
,16,1,831,125
,20,2,826,125
,17,0,831,125
,19,0,829,125
,18,1,829,125
,21,0,827,125
,21,0,827,125
,20,0,828,125
,21,0,827,125
,20,1,827,125
,18,0,830,125
,21,0,827,125
,17,0,831,125
,19,0,829,125
,19,0,829,125
,15,0,833,125
,19,0,829,125
,13,2,833,125
,19,0,829,125
,19,0,829,125
,21,0,827,125
,18,0,830,125
,21,0,827,125
,20,0,828,125
,17,0,831,125
,19,1,828,125
,18,0,830,125
,21,1,826,125
,18,0,830,125
,19,0,829,125
,22,0,826,125
,21,1,826,125
,22,0,826,125
,18,0,830,125
,22,0,826,125
,19,1,828,125
,18,0,830,125
,20,0,828,125
,19,0,829,125
,22,0,826,125
,18,0,830,125
,19,1,828,125
,16,0,832,125
,20,0,828,125
,16,1,831,125
,18,2,828,125
,17,0,831,125
,20,0,828,125
,14,2,832,125
,21,0,827,125
,18,0,830,125
,17,0,831,125
,18,0,830,125
,18,0,830,125
,18,1,829,125
,20,1,827,125
,19,0,829,125
,19,1,828,125
,18,1,829,125
,19,0,829,125
,21,0,827,125
,20,0,828,125
,18,0,830,125
,17,1,830,125
,21,0,827,125
,21,0,827,125
,18,0,830,125
,21,0,827,125
,20,1,827,125
,18,0,830,125
,17,1,830,125
,16,0,832,125
,21,0,827,125
,18,0,830,125
,21,0,827,125
,19,0,829,125
,21,0,827,125
,20,0,828,125
,23,0,825,125
,17,0,831,125
,19,0,829,125
,17,0,831,125
,14,2,832,125
,22,0,826,125
,18,0,830,125
,20,2,826,125
,18,0,830,125
,22,1,825,125
,21,0,827,125
,17,0,831,125
,20,0,828,125
,15,0,833,125
,16,2,830,125
,16,1,831,125
,17,1,830,125
,17,0,831,125
,22,0,826,125
,20,0,828,125
,20,0,828,125
,18,0,830,125
,18,0,830,125
,20,0,828,125
,21,1,826,125
,20,0,828,125
,17,0,831,125
,16,0,832,125
,19,1,828,125
,22,1,825,125
,21,0,827,125
,16,0,832,125
,21,0,827,125
,21,0,827,125
,18,0,830,125
,19,0,829,125
,22,0,826,125
,19,0,829,125
,20,0,828,125
,20,0,828,125
,18,1,829,125
,19,0,829,125
,20,0,828,125
,19,1,828,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,20,0,828,125
,18,0,830,125
,19,2,827,125
,22,0,826,125
,19,0,829,125
,19,0,829,125
,18,0,830,125
,17,1,830,125
,20,1,827,125
,21,0,827,125
,19,0,829,125
,19,1,828,125
,20,0,828,125
,15,1,832,125
,18,1,829,125
,17,0,831,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,21,0,827,125
,19,0,829,125
,22,0,826,125
,19,0,829,125
,20,1,827,125
,21,0,827,125
,22,0,826,125
,14,0,834,125
,19,0,829,125
,16,1,831,125
,18,0,830,125
,19,2,827,125
,20,0,828,125
,19,0,829,125
,20,0,828,125
,22,0,826,125
,14,0,834,125
,20,0,828,125
,18,0,830,125
,19,0,829,125
,22,0,826,125
,19,0,829,125
,22,0,826,125
,19,0,829,125
,14,1,833,125
,20,0,828,125
,18,1,829,125
,20,0,828,125
,20,0,828,125
,19,1,828,125
,18,1,829,125
,20,0,828,125
,20,0,828,125
,18,0,830,125
,18,2,828,125
,18,0,830,125
,20,1,827,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,19,1,828,125
,19,0,829,125
,21,0,827,125
,17,0,831,125
,18,1,829,125
,22,0,826,125
,22,0,826,125
,21,0,827,125
,17,0,831,125
,17,0,831,125
,21,0,827,125
,17,0,831,125
,21,0,827,125
,20,0,828,125
,17,1,830,125
,19,0,829,125
,21,0,827,125
,21,0,827,125
,21,0,827,125
,19,0,829,125
,17,0,831,125
,20,0,828,125
,21,0,827,125
,15,0,833,125
,20,0,828,125
,20,0,828,125
,21,0,827,125
,18,0,830,125
,17,0,831,125
,20,0,828,125
,19,0,829,125
,14,1,833,125
,19,2,827,125
,21,0,827,125
,21,1,826,125
,18,0,830,125
,17,0,831,125
,18,1,829,125
,18,0,830,125
,17,2,829,125
,17,0,831,125
,20,0,828,125
,17,0,831,125
,19,0,829,125
,20,0,828,125
,19,0,829,125
,19,0,829,125
,18,0,830,125
,17,0,831,125
,19,1,828,125
,19,1,828,125
,15,1,832,125
,20,1,827,125
,21,0,827,125
,16,0,832,125
,20,0,828,125
,17,0,831,125
,18,1,829,125
,20,0,828,125
,23,0,825,125
,18,0,830,125
,18,0,830,125
,18,1,829,125
,18,1,829,125
,19,0,829,125
,20,0,828,125
,22,0,826,125
,13,0,835,125
,19,2,827,125
,22,0,826,125
,20,0,828,125
,20,0,828,125
,22,0,826,125
,17,0,831,125
,21,0,827,125
,19,0,829,125
,19,1,828,125
,18,0,830,125
,19,0,829,125
,18,0,830,125
,21,0,827,125
,16,0,832,125
,20,2,826,125
,23,0,825,125
,19,0,829,125
,18,0,830,125
,21,1,826,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,19,0,829,125
,19,1,828,125
,20,0,828,125
,18,0,830,125
,20,0,828,125
,22,0,826,125
,17,0,831,125
,18,0,830,125
,17,0,831,125
,21,0,827,125
,17,0,831,125
,21,0,827,125
,20,0,828,125
,17,0,831,125
,17,1,830,125
,22,0,826,125
,20,0,828,125
,17,0,831,125
,18,0,830,125
,18,0,830,125
,18,0,830,125
,19,1,828,125
,21,1,826,125
,20,0,828,125
,17,0,831,125
,20,1,827,125
,17,0,831,125
,19,0,829,125
,21,0,827,125
,19,0,829,125
,21,0,827,125
,21,1,826,125
,21,0,827,125
,17,1,830,125
,19,0,829,125
,20,1,827,125
,20,1,827,125
,22,0,826,125
,14,0,834,125
,19,1,828,125
,18,1,829,125
,20,0,828,125
,20,0,828,125
,16,1,831,125
,17,0,831,125
,23,0,825,125
,19,0,829,125
,19,0,829,125
,19,1,828,125
,21,0,827,125
,21,0,827,125
,18,0,830,125
,21,0,827,125
,18,0,830,125
,18,0,830,125
,21,0,827,125
,22,0,826,125
,18,0,830,125
,20,0,828,125
,19,0,829,125
,18,0,830,125
,23,0,825,125
,19,0,829,125
,19,0,829,125
,15,0,833,125
,14,1,833,125
,20,2,826,125
,23,0,825,125
,20,0,828,125
,20,0,828,125
,19,0,829,125
,16,1,831,125
,18,3,827,125
,22,0,826,125
,17,0,831,125
,15,1,832,125
,18,1,829,125
,18,0,830,125
,17,0,831,125
,20,0,828,125
,19,0,829,125
,21,1,826,125
,20,0,828,125
,19,0,829,125
,18,0,830,125
,18,0,830,125
,18,2,828,125
,19,0,829,125
,19,1,828,125
,18,1,829,125
,19,0,829,125
,19,1,828,125
,20,0,828,125
,18,0,830,125
,18,0,830,125
,17,0,831,125
,19,0,829,125
,19,1,828,125
,19,0,829,125
,21,0,827,125
,18,1,829,125
,18,0,830,125
,21,0,827,125
,20,0,828,125
,18,1,829,125
,19,0,829,125
,20,0,828,125
,22,0,826,125
,18,0,830,125
,20,0,828,125
,18,0,830,125
,18,0,830,125
,20,1,827,125
,20,0,828,125
,20,0,828,125
,17,1,830,125
,21,0,827,125
,20,0,828,125
,22,0,826,125
,19,0,829,125
,16,1,831,125
,12,1,835,125
,19,1,828,125
,20,0,828,125
,18,0,830,125
,20,0,828,125
,20,0,828,125
,20,0,828,125
,19,1,828,125
,20,0,828,125
,18,1,829,125
,19,1,828,125
,18,1,829,125
,20,0,828,125
,17,0,831,125
,21,1,826,125
,21,0,827,125
,16,1,831,125
,21,0,827,125
,17,0,831,125
,21,0,827,125
,20,0,828,125
,17,0,831,125
,15,2,831,125
,21,1,826,125
,22,0,826,125
,20,0,828,125
,21,0,827,125
,15,1,832,125
,18,0,830,125
,19,2,827,125
,21,0,827,125
,21,1,826,125
,22,0,826,125
,18,0,830,125
,18,1,829,125
,20,0,828,125
,18,0,830,125
,21,0,827,125
,17,1,830,125
,19,0,829,125
,18,0,830,125
,17,1,830,125
,19,1,828,125
,19,1,828,125
,19,1,828,125
,17,1,830,125
,17,1,830,125
,15,0,833,125
,18,1,829,125
,20,1,827,125
,22,0,826,125
,20,0,828,125
,20,0,828,125
,16,0,832,125
,18,0,830,125
,21,0,827,125
,20,0,828,125
,14,0,834,125
,14,2,832,125
,19,0,829,125
,21,0,827,125
,21,0,827,125
,20,0,828,125
,18,0,830,125
,20,0,828,125
,18,1,829,125
,21,0,827,125
,18,0,830,125
,15,1,832,125
,15,3,830,125
,19,2,827,125
,22,0,826,125
,20,0,828,125
,17,0,831,125
,19,0,829,125
,17,0,831,125
,16,0,832,125
,20,0,828,125
,17,1,830,125
,20,0,828,125
,21,0,827,125
,19,1,828,125
,18,0,830,125
,19,0,829,125
,18,0,830,125
,17,0,831,125
,21,0,827,125
,21,0,827,125
,21,0,827,125
,20,0,828,125
,18,0,830,125
,18,0,830,125
,19,0,829,125
,18,0,830,125
,17,0,831,125
,18,0,830,125
,18,0,830,125
,21,0,827,125
,20,0,828,125
,22,0,826,125
,22,0,826,125
,18,0,830,125
,18,0,830,125
,20,1,827,125
,18,0,830,125
,18,2,828,125
,19,0,829,125
,20,0,828,125
,21,0,827,125
,18,0,830,125
,21,0,827,125
,20,0,828,125
,15,0,833,125
,19,1,828,125
,19,0,829,125
,17,0,831,125
,19,0,829,125
,19,0,829,125
,21,1,826,125
,16,0,832,125
,17,0,831,125
,19,0,829,125
,20,0,828,125
,21,0,827,125
,18,1,829,125
,16,0,832,125
,21,1,826,125
,19,0,829,125
,19,2,827,125
,19,0,829,125
,16,2,830,125
,20,1,827,125
,19,0,829,125
,21,0,827,125
,20,0,828,125
,16,0,832,125
,20,1,827,125
,23,0,825,125
,20,0,828,125
,18,0,830,125
,20,0,828,125
,17,0,831,125
,17,1,830,125
,19,1,828,125
,19,0,829,125
,21,0,827,125
,20,0,828,125
,21,0,827,125
,18,0,830,125
,15,0,833,125
,17,2,829,125
,17,0,831,125
,20,0,828,125
,18,1,829,125
,19,0,829,125
,23,0,825,125
,20,0,828,125
,19,0,829,125
,21,0,827,125
,17,0,831,125
,18,0,830,125
,17,1,830,125
,17,1,830,125
,19,1,828,125
,19,1,828,125
,18,0,830,125
,23,0,825,125
,21,0,827,125
,18,0,830,125
,18,0,830,125
,18,0,830,125
,20,1,827,125
,21,0,827,125
,18,0,830,125
,19,0,829,125
,21,0,827,125
,21,0,827,125
,18,0,830,125
,18,0,830,125
,21,0,827,125
,19,0,829,125
,19,1,828,125
,18,2,828,125
,18,0,830,125
,17,0,831,125
,19,0,829,125
,22,0,826,125
,16,0,832,125
,19,0,829,125
,19,0,829,125
,22,0,826,125
,17,0,831,125
,20,0,828,125
,20,0,828,125
,16,0,832,125
,18,2,828,125
,19,1,828,125
,21,0,827,125
,18,0,830,125
,23,0,825,125
,17,0,831,125
,21,0,827,125
,16,1,831,125
,20,0,828,125
,20,0,828,125
,17,0,831,125
,21,0,827,125
,19,0,829,125
,22,0,826,125
,21,1,826,125
,19,0,829,125
,22,0,826,125
,16,0,832,125
,17,1,830,125
,19,0,829,125
,21,0,827,125
,21,1,826,125
,18,0,830,125
,21,0,827,125
,20,0,828,125
,19,0,829,125
,21,0,827,125
,19,0,829,125
,22,0,826,125
,17,1,830,125
,17,0,831,125
,22,0,826,125
,19,0,829,125
,15,5,828,125
,21,2,825,125
,19,0,829,125
,22,0,826,125
,23,0,825,125
,22,1,825,125
,20,1,827,125
,20,1,827,125
,19,1,828,125
,17,0,831,125
,17,0,831,125
,19,0,829,125
,18,0,830,125
,19,1,828,125
,21,0,827,125
,20,0,828,125
,18,0,830,125
,21,0,827,125
,19,0,829,125
,18,1,829,125
,17,0,831,125
,18,1,829,125
,20,0,828,125
,21,0,827,125
,19,0,829,125
,21,0,827,125
,21,0,827,125
,20,0,828,125
,16,0,832,125
,20,0,828,125
,20,0,828,125
,21,0,827,125
,18,0,830,125
,20,0,828,125
,19,1,828,125
,17,0,831,125
,19,0,829,125
,19,1,828,125
,20,0,828,125
,19,1,828,125
,20,0,828,125
,17,0,831,125
,19,0,829,125
,20,0,828,125
,22,0,826,125
,19,1,828,125
,21,2,825,125
,18,0,830,125
,17,1,830,125
,17,0,831,125
,20,1,827,125
,20,0,828,125
,18,0,830,125
,19,0,829,125
,18,1,829,125
,21,0,827,125
,23,0,825,125
,20,0,828,125
,22,0,826,125
,20,1,827,125
,17,0,831,125
,17,0,831,125
,21,0,827,125
,21,0,827,125
,19,0,829,125
,17,2,829,125
,15,0,833,125
,20,0,828,125
,20,0,828,125
,18,0,830,125
,21,0,827,125
,19,1,828,125
,18,0,830,125
,17,2,829,125
,21,1,826,125
,18,0,830,125
,16,0,832,125
,20,0,828,125
,16,1,831,125
,19,0,829,125
,18,1,829,125
,21,0,827,125
,21,1,826,125
,18,0,830,125
,20,1,827,125
,17,0,831,125
,19,0,829,125
,20,0,828,125
,18,0,830,125
,16,0,832,125
,23,0,825,125
,19,0,829,125
,20,1,827,125
,20,0,828,125
,21,1,826,125
,21,1,826,125
,18,0,830,125
,19,0,829,125
,15,0,833,125
,22,1,825,125
,20,0,828,125
,21,0,827,125
,20,1,827,125
,21,0,827,125
,17,0,831,125
,19,1,828,125
,16,0,832,125
,19,1,828,125
,20,0,828,125
,18,0,830,125
,16,0,832,125
,22,0,826,125
,19,0,829,125
,21,0,827,125
,21,0,827,125
,19,0,829,125
,18,0,830,125
,18,0,830,125
,16,0,832,125
,17,2,829,125
,18,0,830,125
,21,0,827,125
,21,0,827,125
,20,0,828,125
,21,0,827,125
,19,0,829,125
,14,0,834,125
,20,1,827,125
,17,1,830,125
,21,0,827,125
,18,2,828,125
,21,0,827,125
,20,0,828,125
,20,0,828,125
,19,0,829,125
,20,1,827,125
,19,0,829,125
,19,1,828,125
,21,0,827,125
,21,0,827,125
,17,1,830,125
,18,1,829,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,20,0,828,125
,19,0,829,125
,21,0,827,125
,20,0,828,125
,21,0,827,125
,21,1,826,125
,18,0,830,125
,17,0,831,125
,16,0,832,125
,20,1,827,125
,17,1,830,125
,21,0,827,125
,20,0,828,125
,17,1,830,125
,21,1,826,125
,21,0,827,125
,19,0,829,125
,17,0,831,125
,22,0,826,125
,19,0,829,125
,18,1,829,125
,20,0,828,125
,19,0,829,125
,21,0,827,125
,21,0,827,125
,19,1,828,125
,19,0,829,125
,19,1,828,125
,21,0,827,125
,20,0,828,125
,18,0,830,125
,18,1,829,125
,19,0,829,125
,16,1,831,125
,16,0,832,125
,18,1,829,125
,18,1,829,125
,18,0,830,125
,18,0,830,125
,20,0,828,125
,21,1,826,125
,21,0,827,125
,19,0,829,125
,19,0,829,125
,20,0,828,125
,20,0,828,125
,19,1,828,125
,18,0,830,125
,18,0,830,125
,20,1,827,125
,17,1,830,125
,17,1,830,125
,20,1,827,125
,22,0,826,125
,19,0,829,125
,22,0,826,125
,21,0,827,125
,18,0,830,125
,15,1,832,125
,19,0,829,125
,21,0,827,125
,20,0,828,125
,21,0,827,125
,17,0,831,125
,17,0,831,125
,22,0,826,125
,17,0,831,125
,17,2,829,125
,17,3,828,125
,17,1,830,125
,21,0,827,125
,16,0,832,125
,18,1,829,125
,22,0,826,125
,21,0,827,125
,22,0,826,125
,20,0,828,125
,18,1,829,125
,19,0,829,125
,20,0,828,125
,19,0,829,125
,16,0,832,125
,15,3,830,125
,18,0,830,125
,18,1,829,125
,20,0,828,125
,20,0,828,125
,19,0,829,125
,20,1,827,125
,21,0,827,125
,22,0,826,125
,17,0,831,125
,20,0,828,125
,17,0,831,125
,20,1,827,125
,20,0,828,125
,20,0,828,125
,17,1,830,125
,21,0,827,125
,19,0,829,125
,17,0,831,125
,20,0,828,125
,20,0,828,125
,19,0,829,125
,15,1,832,125
,20,0,828,125
,20,0,828,125
,19,0,829,125
,18,1,829,125
,21,0,827,125
,19,1,828,125
,18,2,828,125
,19,0,829,125
,19,0,829,125
,20,1,827,125
,18,0,830,125
,19,0,829,125
,20,0,828,125
,22,0,826,125
,17,0,831,125
,16,0,832,125
,21,1,826,125
,21,0,827,125
,20,0,828,125
,22,0,826,125
,18,1,829,125
,18,0,830,125
,18,0,830,125
,20,1,827,125
,18,1,829,125
,21,1,826,125
,19,0,829,125
,20,0,828,125
,19,0,829,125
,18,1,829,125
,20,0,828,125
,20,0,828,125
,16,1,831,125
,18,1,829,125
,20,0,828,125
,17,0,831,125
,14,1,833,125
,16,0,832,125
,18,1,829,125
,19,1,828,125
,22,0,826,125
,18,0,830,125
,18,0,830,125
,18,1,829,125
,20,0,828,125
,20,0,828,125
,21,0,827,125
,17,0,831,125
,20,0,828,125
,19,1,828,125
,19,1,828,125
,17,0,831,125
,20,1,827,125
,21,0,827,125
,19,0,829,125
,15,2,831,125
,20,0,828,125
,21,0,827,125
,19,0,829,125
,21,0,827,125
,19,0,829,125
,18,0,830,125
,21,0,827,125
,19,1,828,125
,16,0,832,125
,19,1,828,125
,19,0,829,125
,18,0,830,125
,22,0,826,125
,17,0,831,125
,17,0,831,125
,20,0,828,125
,20,0,828,125
,22,0,826,125
,20,0,828,125
,17,1,830,125
,16,2,830,125
,19,1,828,125
,22,0,826,125
,20,0,828,125
,16,0,832,125
,20,0,828,125
,18,1,829,125
,19,2,827,125
,21,0,827,125
,19,0,829,125
,17,0,831,125
,19,0,829,125
,21,0,827,125
,17,0,831,125
,22,0,826,125
,18,0,830,125
,20,1,827,125
,21,0,827,125
,21,0,827,125
,19,0,829,125
,19,0,829,125
,18,0,830,125
,19,1,828,125
,18,0,830,125
,17,0,831,125
,20,0,828,125
,17,0,831,125
,19,0,829,125
,21,0,827,125
,19,0,829,125
,20,2,826,125
,18,1,829,125
,22,0,826,125
,20,0,828,125
,20,0,828,125
,20,0,828,125
,16,1,831,125
,17,1,830,125
,16,0,832,125
,20,0,828,125
,20,1,827,125
,17,0,831,125
,21,1,826,125
,18,0,830,125
,19,0,829,125
,17,1,830,125
,18,1,829,125
,21,1,826,125
,19,0,829,125
,19,0,829,125
,16,1,831,125
,16,2,830,125
,17,2,829,125
,19,0,829,125
,18,1,829,125
,19,0,829,125
,20,1,827,125
,19,1,828,125
,21,0,827,125
,22,0,826,125
,24,0,824,125
,22,0,826,125
,16,0,832,125
,20,1,827,125
,19,0,829,125
,21,0,827,125
,21,0,827,125
,16,0,832,125
,17,2,829,125
,17,0,831,125
,20,0,828,125
,22,0,826,125
,18,0,830,125
,19,0,829,125
,19,0,829,125
,18,0,830,125
,16,1,831,125
,16,1,831,125
,19,1,828,125
,19,1,828,125
,21,0,827,125
,21,0,827,125
,20,0,828,125
,20,1,827,125
,20,0,828,125
,19,0,829,125
,17,0,831,125
,19,2,827,125
,18,0,830,125
,20,0,828,125
,21,0,827,125
,16,0,832,125
,18,0,830,125
,21,1,826,125
,21,0,827,125
,22,0,826,125
,19,0,829,125
,19,1,828,125
,19,1,828,125
,18,1,829,125
,17,1,830,125
,16,1,831,125
,22,0,826,125
,19,0,829,125
,19,1,828,125
,18,0,830,125
,20,1,827,125
,18,0,830,125
,16,2,830,125
,17,0,831,125
,18,0,830,125
,15,0,833,125
,19,1,828,125
,20,0,828,125
,20,0,828,125
,18,0,830,125
,17,0,831,125
,22,0,826,125
,22,0,826,125
,19,1,828,125
,21,0,827,125
,17,0,831,125
,21,0,827,125
,18,0,830,125
,20,0,828,125
,22,0,826,125
,21,0,827,125
,18,0,830,125
,18,0,830,125
,11,0,837,125
,19,1,828,125
,21,1,826,125
,20,0,828,125
,20,0,828,125
,22,1,825,125
,19,0,829,125
,16,1,831,125
,19,2,827,125
,18,0,830,125
,18,1,829,125
,20,0,828,125
,19,0,829,125
,21,0,827,125
,19,2,827,125
,18,2,828,125
,21,1,826,125
,19,0,829,125
,14,0,834,125
,18,2,828,125
,19,1,828,125
,18,0,830,125
,15,2,831,125
,19,0,829,125
,18,0,830,125
,19,0,829,125
,18,0,830,125
,15,0,833,125
,17,1,830,125
,21,0,827,125
,19,0,829,125
,18,1,829,125
,19,1,828,125
,22,0,826,125
,20,0,828,125
,17,0,831,125
,20,1,827,125
,19,0,829,125
,19,1,828,125
,19,0,829,125
,20,0,828,125
,18,0,830,125
,14,0,834,125
,18,0,830,125
,20,1,827,125
,16,0,832,125
,19,1,828,125
,22,0,826,125
,21,1,826,125
,20,0,828,125
,21,0,827,125
,19,0,829,125
,15,1,832,125
,16,3,829,125
,14,2,832,125
,20,0,828,125
,19,1,828,125
,16,0,832,125
,19,0,829,125
,18,0,830,125
,17,0,831,125
,20,0,828,125
,20,1,827,125
,21,0,827,125
,21,0,827,125
,17,1,830,125
,19,0,829,125
,21,0,827,125
,19,0,829,125
,18,0,830,125
,19,0,829,125
,21,0,827,125
,20,0,828,125
,20,1,827,125
,18,0,830,125
,18,0,830,125
,18,1,829,125
,21,1,826,125
,20,0,828,125
,19,0,829,125
,17,1,830,125
,20,0,828,125
,19,0,829,125
,17,1,830,125
,18,1,829,125
,20,0,828,125
,20,0,828,125
,20,0,828,125
,20,0,828,125
,20,0,828,125
,19,0,829,125
,15,1,832,125
,17,0,831,125
,21,1,826,125
,18,0,830,125
,20,0,828,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,18,0,830,125
,19,0,829,125
,16,0,832,125
,21,1,826,125
,18,0,830,125
,14,1,833,125
,20,0,828,125
,20,0,828,125
,20,0,828,125
,21,0,827,125
,18,0,830,125
,18,0,830,125
,22,0,826,125
,23,0,825,125
,20,0,828,125
,18,0,830,125
,18,0,830,125
,20,1,827,125
,20,1,827,125
,18,0,830,125
,21,0,827,125
,19,0,829,125
,20,0,828,125
,18,0,830,125
,21,0,827,125
,16,1,831,125
,19,1,828,125
,19,1,828,125
,20,1,827,125
,19,0,829,125
,20,0,828,125
,20,1,827,125
,20,0,828,125
,17,0,831,125
,16,1,831,125
,18,1,829,125
,17,0,831,125
,16,0,832,125
,21,0,827,125
,20,0,828,125
,22,0,826,125
,18,0,830,125
,20,0,828,125
,18,0,830,125
,21,0,827,125
,19,0,829,125
,21,1,826,125
,20,0,828,125
,16,0,832,125
,17,1,830,125
,20,0,828,125
,18,1,829,125
,22,0,826,125
,19,0,829,125
,20,1,827,125
,17,0,831,125
,21,0,827,125
,13,1,834,125
,18,1,829,125
,18,0,830,125
,17,1,830,125
,19,0,829,125
,20,0,828,125
,14,0,834,125
,17,1,830,125
,21,0,827,125
,21,0,827,125
,18,0,830,125
,16,1,831,125
,21,0,827,125
,20,0,828,125
,20,0,828,125
,17,1,830,125
,18,0,830,125
,20,0,828,125
,20,0,828,125
,18,1,829,125
,21,0,827,125
,22,0,826,125
,20,0,828,125
,21,0,827,125
,19,0,829,125
,19,0,829,125
,17,0,831,125
,17,2,829,125
,21,0,827,125
,16,0,832,125
,17,1,830,125
,20,1,827,125
,21,0,827,125
